id,user,uid,version,changeset,timestamp
11633438,piligab,3877019,14,46174810,2017-02-17T19:34:11Z
11878022,ALE!,40023,8,35462929,2015-11-20T14:51:36Z
11878036,nyuriks,339581,27,43721431,2016-11-17T08:33:41Z
11878261,poornibadrinath,1597155,24,45973032,2017-02-10T12:58:03Z
16762562,ALE!,40023,22,51550443,2017-08-29T16:53:19Z
22727025,skorasaurus,205523,17,49508332,2017-06-13T18:18:50Z
22819461,ALE!,40023,9,44762675,2016-12-29T16:56:39Z
22819463,ALE!,40023,10,47051328,2017-03-21T21:02:55Z
22819473,ALE!,40023,10,44762675,2016-12-29T16:56:39Z
22819575,TheBestIdea,298513,8,46082219,2017-02-14T15:40:45Z
22819596,lxbarth,589596,4,21582260,2014-04-09T04:29:55Z
22819597,lxbarth,589596,5,21582260,2014-04-09T04:29:55Z
22819598,ALE!,40023,7,32939779,2015-07-28T18:46:06Z
22819604,lxbarth,589596,4,21582260,2014-04-09T04:29:55Z
22886820,nyuriks,339581,12,43721431,2016-11-17T08:33:47Z
22897633,Sunfishtommy,2302638,20,46800704,2017-03-13T03:15:38Z
22897720,Sunfishtommy,2302638,18,46800658,2017-03-13T03:10:49Z
22898643,TheBestIdea,298513,40,50622927,2017-07-27T15:21:45Z
22899286,TheBestIdea,298513,17,48397568,2017-05-04T14:55:11Z
22899302,ayushupreti22,3911278,6,40848881,2016-07-19T06:42:00Z
22900913,robgeb,336460,3,44418826,2016-12-15T09:51:45Z
22900959,ALE!,40023,5,42332077,2016-09-21T19:30:04Z
22901074,nyuriks,339581,6,43721431,2016-11-17T08:33:48Z
22902608,TheBestIdea,298513,21,46987182,2017-03-19T16:34:57Z
22902609,Sunfishtommy,2302638,6,46800704,2017-03-13T03:15:38Z
22902610,Sunfishtommy,2302638,5,46800704,2017-03-13T03:15:39Z
22903909,ALE!,40023,15,48923327,2017-05-23T18:06:13Z
22903913,Sunfishtommy,2302638,52,46914725,2017-03-17T01:22:50Z
22903923,petrar_telenav,4940486,55,50102162,2017-07-07T08:25:42Z
22903963,ALE!,40023,125,49368828,2017-06-08T13:56:49Z
22903972,robgeb,336460,7,24305673,2014-07-23T06:54:33Z
22904005,Sunfishtommy,2302638,12,46800855,2017-03-13T03:29:45Z
22904020,Sunfishtommy,2302638,19,46800658,2017-03-13T03:10:49Z
22904053,ALE!,40023,15,48923327,2017-05-23T18:06:14Z
22904055,Sunfishtommy,2302638,18,46800855,2017-03-13T03:29:45Z
22904062,Sunfishtommy,2302638,12,46800855,2017-03-13T03:29:45Z
22904113,Sunfishtommy,2302638,8,46800855,2017-03-13T03:29:46Z
22904149,Sunfishtommy,2302638,14,46800855,2017-03-13T03:29:46Z
22904150,ALE!,40023,8,48923327,2017-05-23T18:06:14Z
22904166,Sunfishtommy,2302638,12,46800855,2017-03-13T03:29:46Z
22904239,robgeb,336460,4,23018113,2014-06-19T08:26:50Z
22909031,CartoRD,2958525,13,44817389,2017-01-01T05:34:04Z
22909132,Sunfishtommy,2302638,20,46800658,2017-03-13T03:10:49Z
22909136,petrar_telenav,4940486,13,50078060,2017-07-06T08:45:32Z
22909152,SH17,2591427,20,47604347,2017-04-09T21:16:54Z
22909196,CartoRD,2958525,6,44817833,2017-01-01T06:48:48Z
22909247,Sunfishtommy,2302638,18,46800658,2017-03-13T03:10:50Z
22909249,Sunfishtommy,2302638,6,46800480,2017-03-13T02:56:02Z
22909323,ALE!,40023,41,48929396,2017-05-23T21:37:02Z
22909531,ALE!,40023,9,48923327,2017-05-23T18:06:11Z
22909711,ALE!,40023,9,48922022,2017-05-23T16:48:44Z
22909732,ALE!,40023,26,48923327,2017-05-23T18:06:11Z
22909761,robgeb,336460,4,22999481,2014-06-18T08:59:04Z
22909786,ALE!,40023,10,49308988,2017-06-06T15:36:03Z
22909798,ALE!,40023,9,48923327,2017-05-23T18:06:12Z
22909814,ALE!,40023,9,48923327,2017-05-23T18:06:12Z
22909859,ALE!,40023,6,48923327,2017-05-23T18:06:12Z
22909869,ALE!,40023,7,48923327,2017-05-23T18:06:12Z
22909870,ALE!,40023,6,48923327,2017-05-23T18:06:12Z
22909872,ALE!,40023,8,48923327,2017-05-23T18:06:12Z
22914179,Sunfishtommy,2302638,9,46800855,2017-03-13T03:29:46Z
22914180,ALE!,40023,6,48923327,2017-05-23T18:06:10Z
22914181,Sunfishtommy,2302638,11,46800855,2017-03-13T03:29:47Z
22914182,ALE!,40023,7,48923327,2017-05-23T18:06:10Z
22916319,Sunfishtommy,2302638,11,46800855,2017-03-13T03:29:47Z
22916321,Sunfishtommy,2302638,3,46800480,2017-03-13T02:56:02Z
22916379,ALE!,40023,8,48922022,2017-05-23T16:47:09Z
22916381,nyuriks,339581,16,43721431,2016-11-17T08:33:48Z
22926703,CartoRD,2958525,8,44817389,2017-01-01T05:34:04Z
22926739,ALE!,40023,6,48929396,2017-05-23T21:37:03Z
22926784,ALE!,40023,5,48927483,2017-05-23T20:28:44Z
22926792,ALE!,40023,5,48927007,2017-05-23T19:57:32Z
22926801,ALE!,40023,6,48927007,2017-05-23T19:57:32Z
22927180,ALE!,40023,5,48927483,2017-05-23T20:28:44Z
22927193,ALE!,40023,6,48927483,2017-05-23T20:28:44Z
22927228,pathym,689176,4,16598893,2013-06-18T05:19:23Z
22927252,pathym,689176,5,16598893,2013-06-18T05:19:22Z
22927264,ALE!,40023,7,48927483,2017-05-23T20:28:44Z
22927266,ALE!,40023,7,48927483,2017-05-23T20:28:44Z
22927282,ALE!,40023,6,48927007,2017-05-23T19:57:32Z
22927287,TheBestIdea,298513,15,49137145,2017-05-31T13:55:40Z
22927371,infinitesunrise,4434293,5,41860145,2016-09-02T01:40:00Z
22927373,Sunfishtommy,2302638,9,46800480,2017-03-13T02:56:03Z
22927382,Derick Rethans,37137,3,35224350,2015-11-10T19:26:21Z
22935714,ALE!,40023,11,49308988,2017-06-06T15:36:03Z
22935808,robgeb,336460,3,22999481,2014-06-18T09:38:43Z
22935821,jlert,26307,2,93083,2008-02-10T17:36:11Z
22935868,ALE!,40023,5,48923327,2017-05-23T18:06:13Z
22935884,jlert,26307,2,93083,2008-02-10T17:41:53Z
22935885,ALE!,40023,5,48923327,2017-05-23T18:06:13Z
22935899,jlert,26307,2,93083,2008-02-10T17:40:57Z
22936203,ALE!,40023,8,48923327,2017-05-23T18:06:13Z
22936278,ALE!,40023,7,48922022,2017-05-23T16:43:31Z
22936288,ALE!,40023,5,48923327,2017-05-23T17:42:26Z
22936299,ALE!,40023,8,48923327,2017-05-23T17:42:26Z
22936599,ALE!,40023,8,48923327,2017-05-23T17:42:26Z
22937242,NJ Engineer,703728,10,12040562,2012-06-27T20:20:00Z
22937580,Richard,165,13,51592509,2017-08-30T19:56:40Z
22937785,pathym,689176,12,16584699,2013-06-17T06:09:08Z
22941286,ALE!,40023,5,48895143,2017-05-22T17:49:43Z
22941312,NE2,207745,6,3387551,2009-12-16T17:02:10Z
22941375,ALE!,40023,7,48923327,2017-05-23T17:42:26Z
22941384,ALE!,40023,6,48895143,2017-05-22T17:49:43Z
22941430,ALE!,40023,7,49376830,2017-06-08T18:58:34Z
22941436,ALE!,40023,7,48923327,2017-05-23T17:42:26Z
22941539,NE2,207745,3,3387551,2009-12-16T17:02:05Z
22961817,OpenStreetMapX,5182352,8,45751729,2017-02-02T16:26:38Z
22961821,OpenStreetMapX,5182352,6,45860781,2017-02-06T16:53:09Z
22961904,robgeb,336460,7,45073715,2017-01-11T11:43:37Z
22986670,Korzun,1424765,6,24776351,2014-08-15T21:22:45Z
22986671,Korzun,1424765,9,24776351,2014-08-15T21:22:45Z
22986678,Korzun,1424765,6,24776351,2014-08-15T21:22:45Z
22986689,Gone,120468,4,3095472,2009-11-12T04:51:12Z
22986690,Korzun,1424765,5,24776351,2014-08-15T21:22:45Z
23048466,ALE!,40023,8,37271036,2016-02-17T16:48:44Z
23048468,ALE!,40023,6,37271036,2016-02-17T16:48:44Z
23048485,ALE!,40023,6,49575450,2017-06-15T21:52:00Z
23048493,robgeb,336460,4,11490039,2012-05-03T15:45:46Z
23048495,ALE!,40023,6,35243445,2015-11-11T16:28:54Z
23048548,CartoRD,2958525,10,43454588,2016-11-07T00:19:09Z
23529474,lxbarth_nycbuildings,1764427,7,19245888,2013-12-03T05:42:00Z
24263967,Sunfishtommy,2302638,17,46800480,2017-03-13T02:56:03Z
24264070,Sunfishtommy,2302638,8,46800480,2017-03-13T02:56:03Z
24264114,TheBestIdea,298513,21,48506102,2017-05-08T16:01:38Z
25162573,robgeb,336460,5,43671708,2016-11-15T14:12:03Z
25162679,Luis36995,1829683,13,49114613,2017-05-30T20:40:28Z
25162896,nyuriks,339581,6,43721431,2016-11-17T08:33:55Z
25162916,JessAk71,381909,2,7911632,2011-04-19T22:19:04Z
25165681,emacsen,74937,2,17222051,2013-08-05T02:54:50Z
25166041,bjoern262,651621,25,40154412,2016-06-20T10:53:39Z
25166891,Sunfishtommy,2302638,21,46728124,2017-03-10T04:19:59Z
25166922,Sunfishtommy,2302638,15,46728124,2017-03-10T04:19:59Z
25199402,Sunfishtommy,2302638,10,46800480,2017-03-13T02:56:03Z
25199883,ALE!,40023,8,47022585,2017-03-20T20:09:57Z
25339569,flierfy,445671,7,30411468,2015-04-22T18:22:49Z
25345586,daniel_solow,1954307,12,50157375,2017-07-09T17:07:26Z
25345605,TheBestIdea,298513,15,50233853,2017-07-12T15:37:23Z
25345764,JaLooNz,741163,11,14477181,2012-12-31T13:16:50Z
25355786,infinitesunrise,4434293,8,41942029,2016-09-05T21:38:43Z
25355788,Komяpa,29320,12,49472203,2017-06-12T15:23:56Z
25355803,ediyes,1240849,17,40266239,2016-06-24T16:35:41Z
25355804,Easky30,1732559,6,38883755,2016-04-26T11:14:52Z
25355805,ediyes,1240849,6,40266239,2016-06-24T16:35:41Z
25355812,infinitesunrise,4434293,5,41920614,2016-09-05T04:40:35Z
25355824,maxburton,3920109,8,39617393,2016-05-28T04:06:30Z
25355831,claysmalley,119881,13,33055605,2015-08-02T20:06:15Z
25355838,chdr,165869,4,3971835,2010-02-25T14:02:20Z
25355839,WestsideGuy,716239,11,14039982,2012-11-26T03:23:13Z
25355842,maptastical,6261184,7,51112678,2017-08-14T14:16:08Z
25355871,flierfy,445671,12,30516610,2015-04-26T20:21:20Z
25355873,Korzun,1424765,3,18061210,2013-09-27T12:52:21Z
25355901,TheBestIdea,298513,11,45540437,2017-01-27T03:29:09Z
25355909,Korzun,1424765,2,24498454,2014-08-02T13:40:44Z
25355957,Komяpa,29320,13,49472203,2017-06-12T15:23:56Z
25355958,cquest,158826,13,31750887,2015-06-05T16:54:30Z
25355962,ebrelsford_nycbuildings,1764514,10,31682966,2015-06-03T05:36:37Z
25355973,Luis36995,1829683,12,39519504,2016-05-23T20:57:13Z
25420744,TheBestIdea,298513,9,45783719,2017-02-03T16:43:00Z
25420754,ebrelsford,19239,8,31833785,2015-06-09T04:53:04Z
25420755,SP!KE,521684,4,21578630,2014-04-08T20:46:18Z
25420772,infinitesunrise,4434293,9,41942029,2016-09-05T21:38:43Z
25420773,infinitesunrise,4434293,8,41942029,2016-09-05T21:38:43Z
25420786,Korzun,1424765,9,18113020,2013-09-30T15:45:46Z
25420787,ridixcr,2508151,9,40570452,2016-07-08T14:49:42Z
25420789,flierfy,445671,6,30411468,2015-04-22T18:23:04Z
25420790,Paulish,4022664,9,51207064,2017-08-17T14:19:35Z
25420791,cquest,158826,12,31750887,2015-06-05T16:54:45Z
25420792,mdejean,4302385,9,44939685,2017-01-05T23:53:28Z
25420795,RussNelson,3962,4,14855163,2013-01-31T04:24:59Z
25420810,Xoan Manuel,840447,5,16508634,2013-06-11T11:43:29Z
25420812,Kurly,967832,7,44751316,2016-12-29T08:57:35Z
25420814,Korzun,1424765,3,18113020,2013-09-30T15:45:46Z
25428263,Easky30,1732559,17,38883755,2016-04-26T11:14:50Z
25428405,ALE!,40023,6,49110832,2017-05-30T18:03:36Z
25428484,ALE!,40023,26,51550443,2017-08-29T16:53:18Z
25428713,choess,396743,11,15979850,2013-05-05T06:09:32Z
25454225,Paulish,4022664,12,51757643,2017-09-05T17:48:47Z
25612209,bot-mode,451693,8,15788236,2013-04-19T17:54:25Z
25612213,chdr,165869,4,3990287,2010-02-27T17:02:02Z
25715009,petermdamato,1329780,37,45574092,2017-01-27T20:46:55Z
26783324,CitymapperHQ,2818856,25,46366079,2017-02-24T12:36:53Z
27054846,KindredCoda,14293,15,27983930,2015-01-07T20:13:28Z
27648271,KindredCoda,14293,10,27983930,2015-01-07T20:13:29Z
28038758,peace2,119748,7,32708883,2015-07-17T22:13:27Z
29185374,nyuriks,339581,7,43721431,2016-11-17T08:34:00Z
30657456,lxbarth_nycbuildings,1764427,3,19245781,2013-12-03T05:16:51Z
30657462,lxbarth_nycbuildings,1764427,3,19245781,2013-12-03T05:16:51Z
31009822,Rub21_nycbuildings,1781294,4,22048114,2014-04-30T17:37:03Z
31984130,Komяpa,29320,14,49502006,2017-06-13T14:27:45Z
31984136,SH17,2591427,13,47604772,2017-04-09T21:39:57Z
32936245,ALE!,40023,9,49505486,2017-06-13T16:25:04Z
32936385,ALE!,40023,9,49505486,2017-06-13T16:25:04Z
32936741,ALE!,40023,10,49505486,2017-06-13T16:25:04Z
32937063,ryandrake,1214881,12,17337649,2013-08-13T21:56:34Z
32937066,TheBestIdea,298513,17,47990323,2017-04-21T04:19:28Z
32937406,ALE!,40023,8,34092355,2015-09-17T20:57:27Z
32937832,BlaueBlüte,238370,7,9639839,2011-10-24T02:55:44Z
32938060,ALE!,40023,11,33890527,2015-09-08T18:51:25Z
32938997,Sunfishtommy,2302638,10,46800704,2017-03-13T03:15:39Z
32939000,ALE!,40023,5,42331172,2016-09-21T18:46:52Z
32939005,Luis36995,1829683,8,39556829,2016-05-25T13:57:39Z
32939006,NE2,207745,5,3404563,2009-12-19T02:30:39Z
32939007,ryandrake,1214881,9,17337649,2013-08-13T21:56:44Z
32939046,Chrisi_LE,2572053,12,38601257,2016-04-15T19:37:17Z
32939187,petrar_telenav,4940486,10,50079803,2017-07-06T09:35:29Z
32939209,andrew_schultz,3659496,9,37441879,2016-02-25T17:38:19Z
32939224,ALE!,40023,9,35223705,2015-11-10T19:32:13Z
32939511,ALE!,40023,11,42331172,2016-09-21T18:46:53Z
32939512,ALE!,40023,11,33890527,2015-09-08T18:51:25Z
32939513,ALE!,40023,8,35848984,2015-12-09T16:01:29Z
32939514,ALE!,40023,18,35848984,2015-12-09T16:01:29Z
32939515,petrar_telenav,4940486,6,50079803,2017-07-06T09:35:29Z
32939516,petrar_telenav,4940486,7,50079803,2017-07-06T09:35:29Z
32939517,ryandrake,1214881,9,17337649,2013-08-13T21:56:43Z
32946655,TheBestIdea,298513,11,43875718,2016-11-22T17:08:23Z
32946656,ioanam_telenav,6191639,12,50741079,2017-08-01T07:35:51Z
32946753,Rollidave,366429,7,35730755,2015-12-03T17:07:21Z
32946762,sivan00,2045570,8,48368285,2017-05-03T14:51:52Z
32947289,SH17,2591427,12,34624749,2015-10-14T02:15:51Z
32947290,SH17,2591427,12,34625028,2015-10-14T03:16:28Z
32947291,Gardster,2651407,10,45435148,2017-01-24T13:31:04Z
32947292,Chrisi_LE,2572053,13,35829881,2015-12-08T16:49:35Z
32947293,petrar_telenav,4940486,22,50078030,2017-07-06T08:15:22Z
32947295,TheBestIdea,298513,14,45491942,2017-01-25T21:58:33Z
32947297,petrar_telenav,4940486,12,50078030,2017-07-06T08:15:22Z
32947509,Chrisi_LE,2572053,15,35829791,2015-12-08T16:43:25Z
32947517,petrar_telenav,4940486,6,50078030,2017-07-06T08:15:22Z
32947558,petrar_telenav,4940486,8,50078030,2017-07-06T08:15:23Z
32947559,SH17,2591427,10,34624726,2015-10-14T02:09:40Z
32958320,Gardster,2651407,10,45435148,2017-01-24T13:31:04Z
32958722,Komяpa,29320,5,49585007,2017-06-16T09:10:59Z
32959280,ridixcr,2508151,6,49113549,2017-05-30T19:51:12Z
32959299,SH17,2591427,11,34643658,2015-10-14T23:10:42Z
32959795,ridixcr,2508151,9,40696306,2016-07-12T19:30:06Z
32960686,Imp_GL,2268702,9,48113075,2017-04-25T07:22:54Z
32960687,ryandrake,1214881,7,17337649,2013-08-13T21:56:40Z
32965981,choess,396743,15,47892378,2017-04-18T05:08:55Z
32966009,minewman,2845963,6,38639744,2016-04-17T10:32:02Z
32966022,minewman,2845963,3,38639744,2016-04-17T10:32:02Z
32966052,minewman,2845963,6,38639558,2016-04-17T10:20:17Z
32966055,minewman,2845963,6,38639558,2016-04-17T10:20:17Z
32966063,minewman,2845963,4,38639558,2016-04-17T10:20:17Z
32966064,minewman,2845963,4,38639558,2016-04-17T10:20:17Z
32966085,minewman,2845963,6,38639558,2016-04-17T10:20:18Z
32966087,minewman,2845963,2,38639558,2016-04-17T10:20:18Z
32966089,minewman,2845963,4,38639558,2016-04-17T10:20:18Z
32966096,minewman,2845963,3,38639558,2016-04-17T10:20:17Z
32966102,minewman,2845963,3,38639558,2016-04-17T10:20:18Z
32972050,SH17,2591427,7,34643950,2015-10-14T23:28:26Z
33117932,ALE!,40023,9,42331172,2016-09-21T18:46:51Z
33117933,Yoann Cribier,2216794,8,24417088,2014-07-29T08:32:35Z
33804388,ALE!,40023,5,44575372,2016-12-21T21:27:10Z
33804400,robgeb,336460,7,11105594,2012-03-26T12:41:12Z
33804405,ALE!,40023,2,33188841,2015-08-07T19:19:30Z
33804436,Sunfishtommy,2302638,8,46800704,2017-03-13T03:15:39Z
33804446,ALE!,40023,24,49505486,2017-06-13T16:25:03Z
34040424,Korzun,1424765,6,29907177,2015-04-01T15:16:11Z
34079830,Sunfishtommy,2302638,8,46800855,2017-03-13T03:29:47Z
34079834,Sunfishtommy,2302638,10,46800704,2017-03-13T03:15:39Z
34080062,Sunfishtommy,2302638,8,46800855,2017-03-13T03:29:48Z
34080149,tre1994,6297222,16,50436337,2017-07-20T15:54:22Z
34080174,TheBestIdea,298513,26,50622927,2017-07-27T15:21:45Z
34080508,TheBestIdea,298513,13,51143972,2017-08-15T15:16:19Z
34625442,Sunfishtommy,2302638,13,46800658,2017-03-13T03:10:52Z
34625443,ALE!,40023,23,48923327,2017-05-23T18:06:12Z
34625463,Sunfishtommy,2302638,12,46800855,2017-03-13T03:29:48Z
34625464,ALE!,40023,17,49308988,2017-06-06T15:36:03Z
34633854,ibz,155698,29,50200931,2017-07-11T12:36:00Z
34768995,ryandrake,1214881,6,17337649,2013-08-13T21:56:41Z
34769004,SH17,2591427,8,34624603,2015-10-14T01:43:55Z
34769017,SH17,2591427,7,34624603,2015-10-14T01:43:55Z
34769021,SH17,2591427,9,34624603,2015-10-14T01:43:55Z
34769042,SH17,2591427,4,34624603,2015-10-14T01:43:56Z
34769061,SH17,2591427,10,34644305,2015-10-14T23:52:03Z
34769158,ridixcr,2508151,8,49113549,2017-05-30T19:51:12Z
34769546,ALE!,40023,8,40396334,2016-06-30T16:14:56Z
35027224,TheBestIdea,298513,19,46429192,2017-02-27T00:22:08Z
35027226,rrov1,5404622,24,50699604,2017-07-30T18:06:36Z
35027229,TheBestIdea,298513,28,49565312,2017-06-15T14:24:49Z
35027232,rrov1,5404622,20,50699720,2017-07-30T18:13:25Z
35938543,robgeb,336460,9,45046855,2017-01-10T10:06:37Z
35984334,ALE!,40023,3,36270677,2015-12-30T20:35:11Z
35984335,ALE!,40023,3,36270677,2015-12-30T20:35:10Z
36185649,bot-mode,451693,2,15788236,2013-04-19T18:11:24Z
36185650,TheBestIdea,298513,14,45796016,2017-02-04T03:37:59Z
36185652,RussNelson,3962,1,1541276,2009-06-17T03:57:43Z
36271338,ALE!,40023,8,44432419,2016-12-15T20:46:08Z
36801164,petrar_telenav,4940486,8,50079972,2017-07-06T09:44:38Z
36801165,ALE!,40023,13,45113069,2017-01-12T18:58:22Z
36801250,ALE!,40023,7,45113069,2017-01-12T18:56:37Z
36801336,petrar_telenav,4940486,5,50079972,2017-07-06T09:44:38Z
36801355,petrar_telenav,4940486,7,50079972,2017-07-06T09:44:38Z
36806658,SH17,2591427,13,47604772,2017-04-09T21:39:58Z
36806659,zoharby,3182147,21,50343130,2017-07-17T07:55:04Z
36806661,petrar_telenav,4940486,6,50079917,2017-07-06T09:41:47Z
36806670,MatthewAndersonUS80,818552,10,15862604,2013-04-25T16:22:22Z
36806671,SH17,2591427,15,47604912,2017-04-09T21:47:44Z
36806673,SH17,2591427,10,47604912,2017-04-09T21:47:44Z
36806677,petrar_telenav,4940486,7,50079917,2017-07-06T09:41:47Z
36806678,emacsen_dwg,1782960,7,28305379,2015-01-21T12:38:39Z
36806679,robgeb,336460,8,45070546,2017-01-11T08:14:08Z
36806680,bot-mode,451693,4,15788236,2013-04-19T18:11:26Z
36806681,bot-mode,451693,5,15788236,2013-04-19T18:11:27Z
36806682,bot-mode,451693,3,15788236,2013-04-19T18:11:27Z
36806683,bot-mode,451693,4,15788236,2013-04-19T18:11:27Z
36806892,petrar_telenav,4940486,8,50079917,2017-07-06T09:41:47Z
36806896,petrar_telenav,4940486,6,50079917,2017-07-06T09:41:47Z
36806901,petrar_telenav,4940486,7,50079917,2017-07-06T09:41:48Z
36806903,Sunfishtommy,2302638,10,46914851,2017-03-17T01:38:47Z
36806904,ALE!,40023,8,49368828,2017-06-08T13:59:52Z
36806905,bot-mode,451693,4,15788236,2013-04-19T18:11:28Z
36806906,TheBestIdea,298513,15,50062008,2017-07-05T15:30:46Z
36806907,SH17,2591427,11,47604912,2017-04-09T21:47:43Z
36806908,Speight,24452,14,30527732,2015-04-27T06:47:47Z
36806909,MatthewAndersonUS80,818552,13,15862604,2013-04-25T16:22:23Z
36806910,vaandor,579990,8,13631162,2012-10-25T19:31:21Z
36807164,petrar_telenav,4940486,8,50079917,2017-07-06T09:41:48Z
36807165,petrar_telenav,4940486,12,50079917,2017-07-06T09:41:48Z
36807166,SH17,2591427,4,34666268,2015-10-15T23:57:57Z
36807208,SH17,2591427,5,34666268,2015-10-15T23:57:56Z
36807209,SH17,2591427,8,34666268,2015-10-15T23:57:57Z
36807210,SH17,2591427,5,34666268,2015-10-15T23:57:56Z
36807211,SH17,2591427,6,34666268,2015-10-15T23:58:03Z
36807212,SH17,2591427,7,34666268,2015-10-15T23:57:56Z
36807214,SH17,2591427,5,34666268,2015-10-15T23:57:56Z
36836394,vaandor,579990,5,13631162,2012-10-25T19:31:21Z
36836395,Michi,30845,6,5940622,2010-10-03T00:13:47Z
36836396,SH17,2591427,6,34666268,2015-10-15T23:58:02Z
36836398,SH17,2591427,4,34666268,2015-10-15T23:57:57Z
36836400,SH17,2591427,5,34666268,2015-10-15T23:57:56Z
36836404,SH17,2591427,4,34666268,2015-10-15T23:57:58Z
37054313,BFriedly,1962592,32,47542769,2017-04-07T15:04:05Z
37569094,rza31,2137840,6,46744933,2017-03-10T17:56:09Z
37569098,rza31,2137840,8,46744933,2017-03-10T17:56:10Z
42496284,nyuriks,339581,13,43721431,2016-11-17T08:34:08Z
42496314,Paulish,4022664,12,49782747,2017-06-23T22:38:40Z
42496352,robgeb,336460,10,46488590,2017-03-01T09:33:58Z
42496479,robgeb,336460,9,22730129,2014-06-04T11:28:09Z
42500728,eugenebata,624003,9,29084789,2015-02-25T05:57:59Z
42500733,nyuriks,339581,11,43721431,2016-11-17T08:34:09Z
42500768,robgeb,336460,10,37100579,2016-02-09T12:48:12Z
42500770,CarlosVQuezada,6270742,19,50415801,2017-07-19T20:03:49Z
42500778,Nikola K,5419835,6,51206054,2017-08-17T13:40:18Z
44165026,petrar_telenav,4940486,12,50078752,2017-07-06T08:48:18Z
44165027,nyuriks,339581,13,43721431,2016-11-17T08:34:10Z
44165029,nyuriks,339581,9,43721431,2016-11-17T08:34:10Z
44165030,nyuriks,339581,8,43721431,2016-11-17T08:34:10Z
44165031,nyuriks,339581,9,43721431,2016-11-17T08:34:10Z
44165033,nyuriks,339581,13,43721431,2016-11-17T08:34:10Z
44226058,TheBestIdea,298513,8,46065671,2017-02-14T00:24:47Z
46109424,eugenebata,624003,12,28015796,2015-01-09T10:15:27Z
46139020,ALE!,40023,6,35462929,2015-11-20T15:00:09Z
46139021,ALE!,40023,3,46715675,2017-03-09T17:14:41Z
46139023,Sunfishtommy,2302638,11,46914851,2017-03-17T01:38:48Z
46139027,calfarome,2511706,6,39567923,2016-05-25T21:33:39Z
46139029,bot-mode,451693,3,15788236,2013-04-19T18:27:51Z
46139034,ALE!,40023,6,49172805,2017-06-01T18:08:25Z
46139037,Sunfishtommy,2302638,14,46800480,2017-03-13T02:56:05Z
46139045,Sunfishtommy,2302638,20,46800480,2017-03-13T02:56:05Z
