id,key,value,type
42445387,highway,traffic_signals,regular
42445390,highway,traffic_signals,regular
42445392,highway,traffic_signals,regular
42445404,highway,traffic_signals,regular
42445409,highway,traffic_signals,regular
42445411,highway,traffic_signals,regular
42445413,highway,traffic_signals,regular
42445417,highway,traffic_signals,regular
42445534,highway,traffic_signals,regular
42445543,highway,traffic_signals,regular
42445548,highway,traffic_signals,regular
42445558,highway,traffic_signals,regular
42445574,highway,traffic_signals,regular
42445649,highway,traffic_signals,regular
42445651,highway,traffic_signals,regular
42445653,highway,traffic_signals,regular
42445656,highway,traffic_signals,regular
42445661,highway,traffic_signals,regular
42445664,highway,traffic_signals,regular
42445666,highway,traffic_signals,regular
42445667,highway,traffic_signals,regular
42445736,highway,traffic_signals,regular
42445766,highway,traffic_signals,regular
42445769,highway,traffic_signals,regular
42445867,highway,traffic_signals,regular
42445879,highway,traffic_signals,regular
42445885,highway,traffic_signals,regular
42445888,highway,traffic_signals,regular
42445896,highway,traffic_signals,regular
42445899,highway,traffic_signals,regular
42445903,highway,traffic_signals,regular
42445908,highway,traffic_signals,regular
42445909,highway,traffic_signals,regular
42445910,highway,traffic_signals,regular
42445914,highway,traffic_signals,regular
42445916,highway,traffic_signals,regular
42445917,highway,traffic_signals,regular
42445920,highway,traffic_signals,regular
42445924,highway,traffic_signals,regular
42445926,highway,traffic_signals,regular
42445928,highway,traffic_signals,regular
42445930,highway,traffic_signals,regular
42445936,highway,traffic_signals,regular
42445941,highway,traffic_signals,regular
42445947,highway,traffic_signals,regular
42445950,highway,traffic_signals,regular
42445953,crossing,traffic_signals,regular
42445953,highway,traffic_signals,regular
42445953,sloped_curb,yes,regular
42445961,highway,traffic_signals,regular
42445972,highway,traffic_signals,regular
42445976,highway,traffic_signals,regular
42446266,highway,traffic_signals,regular
42446270,highway,traffic_signals,regular
42446275,highway,traffic_signals,regular
42446353,highway,traffic_signals,regular
42446363,highway,traffic_signals,regular
42446386,highway,traffic_signals,regular
42446461,highway,traffic_signals,regular
42446478,highway,traffic_signals,regular
42446488,highway,traffic_signals,regular
42446504,highway,traffic_signals,regular
42446506,highway,traffic_signals,regular
42446521,highway,traffic_signals,regular
42446528,highway,traffic_signals,regular
42446533,highway,traffic_signals,regular
42446547,highway,traffic_signals,regular
42446552,highway,traffic_signals,regular
42446562,highway,traffic_signals,regular
42446571,highway,traffic_signals,regular
42446668,highway,traffic_signals,regular
42446701,highway,traffic_signals,regular
42446875,highway,traffic_signals,regular
42446889,highway,traffic_signals,regular
42446925,highway,traffic_signals,regular
42446932,highway,traffic_signals,regular
42446933,highway,traffic_signals,regular
42446934,highway,traffic_signals,regular
42446935,highway,traffic_signals,regular
42446941,highway,traffic_signals,regular
42446942,highway,traffic_signals,regular
42446945,highway,traffic_signals,regular
42446945,name,Brothers to the Rescue Corner,regular
42446949,highway,traffic_signals,regular
42446959,highway,traffic_signals,regular
42446971,highway,traffic_signals,regular
42446977,highway,traffic_signals,regular
42446986,highway,traffic_signals,regular
42446987,highway,traffic_signals,regular
42446991,highway,traffic_signals,regular
42446994,highway,traffic_signals,regular
42446998,highway,traffic_signals,regular
42447007,highway,traffic_signals,regular
42447009,highway,traffic_signals,regular
42447020,crossing,traffic_signals,regular
42447020,highway,traffic_signals,regular
42447020,sloped_curb,yes,regular
42447030,highway,traffic_signals,regular
42447060,highway,traffic_signals,regular
42447069,highway,traffic_signals,regular
42447228,highway,traffic_signals,regular
42447230,highway,traffic_signals,regular
42447235,highway,traffic_signals,regular
42447237,highway,traffic_signals,regular
42448081,highway,crossing,regular
42448216,highway,traffic_signals,regular
42448299,access,yes,regular
42448299,barrier,lift_gate,regular
42448317,highway,traffic_signals,regular
42448326,highway,traffic_signals,regular
42448329,highway,traffic_signals,regular
42448338,highway,traffic_signals,regular
42448379,highway,traffic_signals,regular
42448390,highway,traffic_signals,regular
42448406,highway,turning_circle,regular
42448549,highway,traffic_signals,regular
42448552,highway,traffic_signals,regular
42448558,highway,traffic_signals,regular
42448563,highway,traffic_signals,regular
42448568,highway,traffic_signals,regular
42448570,highway,traffic_signals,regular
42448693,highway,traffic_signals,regular
42448701,highway,traffic_signals,regular
42448707,highway,traffic_signals,regular
42448714,highway,traffic_signals,regular
42448729,highway,traffic_signals,regular
42448811,highway,traffic_signals,regular
42448813,highway,traffic_signals,regular
42448828,highway,crossing,regular
42448838,public_transport,stop_position,regular
42448873,highway,crossing,regular
42448996,highway,traffic_signals,regular
42449007,highway,traffic_signals,regular
42449017,highway,traffic_signals,regular
42449021,highway,traffic_signals,regular
42449023,highway,traffic_signals,regular
42449027,highway,traffic_signals,regular
42449045,highway,traffic_signals,regular
42449067,highway,traffic_signals,regular
42449076,highway,traffic_signals,regular
42449089,highway,traffic_signals,regular
42449098,highway,traffic_signals,regular
42449308,highway,traffic_signals,regular
42449314,highway,traffic_signals,regular
42449333,highway,traffic_signals,regular
42449341,highway,traffic_signals,regular
42449345,highway,traffic_signals,regular
42449352,crossing,uncontrolled,regular
42449352,highway,crossing,regular
42449390,highway,turning_circle,regular
42449550,highway,traffic_signals,regular
42449683,highway,traffic_signals,regular
42449685,highway,traffic_signals,regular
42449689,highway,traffic_signals,regular
42449691,highway,traffic_signals,regular
42449886,highway,traffic_signals,regular
42449890,highway,traffic_signals,regular
42449893,highway,traffic_signals,regular
42449918,highway,traffic_signals,regular
42449926,highway,traffic_signals,regular
42449928,highway,traffic_signals,regular
42449932,highway,traffic_signals,regular
42449938,highway,traffic_signals,regular
42449942,highway,traffic_signals,regular
42449945,highway,traffic_signals,regular
42449947,highway,traffic_signals,regular
42449948,highway,traffic_signals,regular
42449954,highway,traffic_signals,regular
42449956,highway,traffic_signals,regular
42449961,highway,traffic_signals,regular
42449963,highway,traffic_signals,regular
42449971,highway,traffic_signals,regular
42449979,crossing,traffic_signals,regular
42449979,highway,traffic_signals,regular
42449979,sloped_curb,yes,regular
42449982,highway,traffic_signals,regular
42449985,highway,traffic_signals,regular
42450015,highway,traffic_signals,regular
42450044,highway,traffic_signals,regular
42450426,highway,traffic_signals,regular
42450434,highway,traffic_signals,regular
42450688,exit_to,I-495 (Midtown Tunnel;East 34th Street),regular
42450688,highway,motorway_junction,regular
42450688,ref,8,regular
42451674,highway,traffic_signals,regular
42451695,highway,traffic_signals,regular
42451744,highway,traffic_signals,regular
42451787,highway,traffic_signals,regular
42452006,highway,traffic_signals,regular
42452026,highway,traffic_signals,regular
42452353,highway,traffic_signals,regular
42452365,highway,traffic_signals,regular
42452396,highway,traffic_signals,regular
42452610,highway,traffic_signals,regular
42452613,highway,traffic_signals,regular
42452812,highway,traffic_signals,regular
42452875,highway,traffic_signals,regular
42452882,highway,traffic_signals,regular
42452954,highway,traffic_signals,regular
42452973,highway,traffic_signals,regular
42452975,highway,traffic_signals,regular
42453000,highway,traffic_signals,regular
42453005,highway,traffic_signals,regular
42453007,highway,traffic_signals,regular
42453011,highway,traffic_signals,regular
42453104,highway,traffic_signals,regular
42453166,highway,traffic_signals,regular
42453175,highway,traffic_signals,regular
42453177,highway,traffic_signals,regular
42453187,highway,traffic_signals,regular
42453310,highway,traffic_signals,regular
42453541,highway,traffic_signals,regular
42453545,highway,traffic_signals,regular
42453548,highway,traffic_signals,regular
42453555,highway,traffic_signals,regular
42453564,highway,traffic_signals,regular
42453601,highway,traffic_signals,regular
42453604,highway,traffic_signals,regular
42453607,highway,traffic_signals,regular
42453624,highway,traffic_signals,regular
42453630,highway,traffic_signals,regular
42453986,highway,traffic_signals,regular
42453999,highway,traffic_signals,regular
42454006,highway,traffic_signals,regular
42454010,highway,traffic_signals,regular
42454012,crossing,traffic_signals,regular
42454012,highway,crossing,regular
42454042,highway,traffic_signals,regular
42454192,highway,traffic_signals,regular
42454209,highway,traffic_signals,regular
42454325,highway,traffic_signals,regular
42454328,highway,traffic_signals,regular
42454378,highway,traffic_signals,regular
42454381,highway,traffic_signals,regular
42454428,highway,traffic_signals,regular
42454433,highway,traffic_signals,regular
42454495,highway,traffic_signals,regular
